person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_encoded,log_person_age,log_income
26,63000,3.0,C,3800,12.04,False,0.06,True,4,False,False,False,True,False,False,False,2,3.258096538021482,11.050905878263567
26,63096,1.0,A,4200,5.99,False,0.07,False,3,False,False,False,True,False,False,False,0,3.258096538021482,11.052428503817456
22,62000,0.0,C,8400,13.47,False,0.14,True,2,False,True,False,False,True,False,False,2,3.091042453358316,11.034905792929415
22,63132,0.0,A,10000,6.03,False,0.16,False,3,False,False,False,False,False,False,False,0,3.091042453358316,11.052998891221021
23,63150,7.0,B,12000,9.91,False,0.19,False,2,False,False,False,False,True,False,False,1,3.1354942159291497,11.053283962966008
22,62004,5.0,D,8400,15.62,False,0.14,True,4,False,True,True,False,False,False,False,3,3.091042453358316,11.034970305936874
26,63180,4.0,C,5825,13.43,False,0.09,True,2,True,False,False,True,False,False,False,2,3.258096538021482,11.053758902024423
23,63189,7.0,B,8000,10.74,False,0.13,False,2,False,False,False,False,False,False,True,1,3.1354942159291497,11.053901339767501
25,63200,3.0,A,27250,8.9,False,0.43,False,4,False,False,False,False,False,False,True,0,3.2188758248682006,11.05407540279458
26,65004,3.0,A,8400,7.51,False,0.13,False,3,False,True,False,False,False,False,True,0,3.258096538021482,11.08221946899627
24,66000,0.0,A,8400,7.49,False,0.13,False,2,False,True,False,True,False,False,False,0,3.1780538303479458,11.097425172408931
23,61000,2.0,D,8400,14.84,True,0.14,False,2,False,True,False,False,False,True,False,3,3.1354942159291497,11.0186455364637
24,68000,2.0,A,8400,7.88,False,0.12,False,3,False,True,False,False,False,False,True,0,3.1780538303479458,11.127277689932466
26,68926,4.0,D,8400,17.27,False,0.12,False,2,False,True,False,False,False,True,False,3,3.258096538021482,11.140803252518527
25,63300,0.0,C,17600,12.53,False,0.28,True,4,False,False,True,False,False,False,False,2,3.2188758248682006,11.055656405795794
22,63400,6.0,B,10500,9.99,False,0.17,False,2,False,False,False,False,False,True,False,1,3.091042453358316,11.05723491317159
26,63400,0.0,B,20000,9.62,False,0.32,False,3,True,False,False,False,False,False,True,1,3.258096538021482,11.05723491317159
22,73500,2.0,A,8400,6.54,False,0.11,False,4,False,True,False,False,True,False,False,0,3.091042453358316,11.205054290550551
24,75000,1.0,B,8400,12.69,False,0.11,False,4,False,True,True,False,False,False,False,1,3.1780538303479458,11.225256725762893
25,78600,0.0,C,8400,13.48,False,0.11,True,3,False,True,False,False,False,False,False,2,3.2188758248682006,11.272139700982676
26,90000,8.0,C,8400,13.48,False,0.09,False,2,False,True,False,False,False,True,False,2,3.258096538021482,11.407576060361786
24,100000,8.0,C,8400,13.06,False,0.08,False,4,False,True,False,False,True,False,False,2,3.1780538303479458,11.51293546492023
22,63500,5.0,B,7200,10.99,False,0.11,False,3,False,False,True,False,False,False,False,1,3.091042453358316,11.05881093278828
22,63500,3.0,C,7000,13.48,False,0.11,False,2,False,False,True,False,False,False,False,2,3.091042453358316,11.05881093278828
23,130000,0.0,A,8400,7.49,False,0.06,False,4,False,True,False,False,True,False,False,0,3.1354942159291497,11.775297421715827
23,100300,3.0,D,8400,14.84,True,0.07,False,2,False,True,False,False,True,False,False,3,3.1354942159291497,11.515930943990057
26,140000,5.0,B,8400,12.53,False,0.06,False,2,False,True,False,False,False,False,True,1,3.258096538021482,11.849404844423074
26,18000,2.0,C,8500,14.27,True,0.47,False,3,False,True,False,False,False,False,False,2,3.258096538021482,9.798182590890704
23,18000,2.0,C,8500,13.48,True,0.47,True,3,False,True,False,True,False,False,False,2,3.1354942159291497,9.798182590890704
24,63554,4.789686296787225,A,2500,7.51,False,0.04,False,2,False,False,False,False,False,False,False,0,3.1780538303479458,11.05966095172877
25,18000,3.0,C,8500,10.28,True,0.47,False,2,False,True,False,False,False,False,True,2,3.2188758248682006,9.798182590890704
26,19200,0.0,B,8500,9.99,True,0.44,False,2,False,True,False,False,False,False,False,1,3.258096538021482,9.862717639992917
23,63600,7.0,A,2475,5.79,False,0.04,False,3,False,False,False,False,False,False,True,0,3.1354942159291497,11.060384472475045
22,63600,1.0,A,4000,6.76,False,0.06,False,2,True,False,False,False,False,False,True,0,3.091042453358316,11.060384472475045
24,57655,7.0,D,9925,15.58,True,0.17,False,2,False,False,False,False,True,False,False,3,3.1780538303479458,10.962249596604277
25,63720,8.0,A,12500,7.51,False,0.2,False,3,False,False,False,True,False,False,False,0,3.2188758248682006,11.062269457560602
22,63800,7.0,B,25000,11.36,False,0.39,False,4,False,False,False,False,False,False,False,1,3.091042453358316,11.063524143191238
22,42000,3.0,B,8550,11.99,False,0.2,False,2,False,True,False,False,True,False,False,1,3.091042453358316,10.645448706505872
26,36000,5.0,B,8550,10.25,True,0.24,False,2,False,True,False,False,True,False,False,1,3.258096538021482,10.491301994830229
23,66000,3.0,A,8550,7.88,False,0.13,False,4,False,True,True,False,False,False,False,0,3.1354942159291497,11.097425172408931
26,63834,5.0,B,17000,11.12,False,0.27,False,3,False,False,False,False,True,False,False,1,3.258096538021482,11.064056908254452
25,32000,2.0,D,8575,15.62,True,0.27,True,2,False,True,False,False,False,False,False,3,3.2188758248682006,10.373522431293592
22,63996,6.0,A,4000,5.42,False,0.06,False,4,False,False,False,False,False,False,False,0,3.091042453358316,11.066591486243142
24,63996,5.0,B,6000,10.75,False,0.09,False,3,False,False,False,False,False,False,True,1,3.1780538303479458,11.066591486243142
22,63996,4.0,A,3250,7.88,False,0.05,False,4,False,False,True,False,False,False,False,0,3.091042453358316,11.066591486243142
25,55000,0.0,C,8575,14.65,False,0.16,False,3,False,True,False,False,False,False,False,2,3.2188758248682006,10.915106645867503
24,63996,8.0,A,14400,9.63,False,0.23,False,4,False,False,False,False,True,False,False,0,3.1780538303479458,11.066591486243142
23,58000,7.0,D,16500,15.31,True,0.28,True,4,False,False,False,False,False,True,False,3,3.1354942159291497,10.968215530759236
26,64000,7.0,A,5000,6.62,False,0.08,False,2,False,False,False,True,False,False,False,0,3.258096538021482,11.06665398721974
26,30500,1.0,D,8600,14.96,True,0.28,True,4,False,True,False,False,False,True,False,3,3.258096538021482,10.32551474894327
22,40000,0.0,A,8600,7.66,False,0.21,False,2,False,True,False,False,False,False,True,0,3.091042453358316,10.596659732783579
26,64000,3.0,B,12000,11.71,False,0.19,False,3,False,False,True,False,False,False,False,1,3.258096538021482,11.06665398721974
24,64000,5.0,D,12000,16.77,False,0.19,False,2,False,False,False,False,False,False,True,3,3.1780538303479458,11.06665398721974
25,95000,0.0,A,8600,8.59,False,0.09,False,2,False,True,False,True,False,False,False,0,3.2188758248682006,11.461642696843066
22,64000,1.0,A,6625,6.62,False,0.1,False,2,False,False,False,False,False,False,False,0,3.091042453358316,11.06665398721974
23,60626,4.0,A,8625,7.9,False,0.14,False,4,False,True,True,False,False,False,False,0,3.1354942159291497,11.012495617386358
24,64000,1.0,A,3000,7.49,False,0.05,False,4,True,False,True,False,False,False,False,0,3.1780538303479458,11.06665398721974
22,69000,5.0,B,8650,11.49,False,0.13,False,3,False,True,False,False,True,False,False,1,3.091042453358316,11.141876276228
25,42000,7.0,D,8675,15.99,False,0.21,True,2,False,True,True,False,False,False,False,3,3.2188758248682006,10.645448706505872
23,28000,0.0,A,8700,6.03,True,0.31,False,2,False,True,True,False,False,False,False,0,3.1354942159291497,10.239995502805316
23,64000,7.0,A,2100,6.03,False,0.03,False,2,False,False,True,False,False,False,False,0,3.1354942159291497,11.06665398721974
24,64000,5.0,A,5200,7.9,False,0.08,False,3,False,False,False,False,False,False,False,0,3.1780538303479458,11.06665398721974
25,64000,9.0,A,9000,5.99,False,0.14,False,2,False,False,False,True,False,False,False,0,3.2188758248682006,11.06665398721974
22,64000,5.0,B,6000,10.99,False,0.09,False,3,False,False,False,False,False,False,True,1,3.091042453358316,11.06665398721974
23,64000,7.0,B,8000,10.99,False,0.13,False,2,False,False,False,False,False,False,False,1,3.1354942159291497,11.06665398721974
22,64000,6.0,D,15000,17.49,False,0.23,True,4,True,False,True,False,False,False,False,3,3.091042453358316,11.06665398721974
22,64000,6.0,A,6000,7.49,False,0.09,False,4,False,False,True,False,False,False,False,0,3.091042453358316,11.06665398721974
24,64000,8.0,B,8000,10.99,False,0.13,False,3,False,False,False,False,False,False,True,1,3.1780538303479458,11.06665398721974
22,64000,3.0,A,9600,8.49,False,0.15,False,3,False,False,False,False,False,True,False,0,3.091042453358316,11.06665398721974
24,29004,5.0,B,8725,12.18,False,0.3,False,2,False,True,False,False,True,False,False,1,3.1780538303479458,10.275223507900165
24,64000,8.0,B,4000,10.0,False,0.06,False,2,False,False,False,False,False,False,True,1,3.1780538303479458,11.06665398721974
23,64000,4.0,A,5550,7.29,False,0.09,False,4,False,False,False,False,False,False,True,0,3.1354942159291497,11.06665398721974
21,64000,5.0,A,10000,7.66,False,0.16,False,3,True,False,False,False,True,False,False,0,3.044522437723423,11.06665398721974
25,150000,2.0,A,8750,7.74,False,0.06,False,4,False,True,False,True,False,False,False,0,3.2188758248682006,11.918397239722838
24,64000,3.0,B,13225,10.37,False,0.21,False,3,False,False,False,False,True,False,False,1,3.1780538303479458,11.06665398721974
25,64000,10.0,A,5000,7.29,False,0.08,False,2,False,False,False,False,True,False,False,0,3.2188758248682006,11.06665398721974
24,64000,8.0,B,1200,10.74,False,0.02,False,4,False,False,False,False,False,False,True,1,3.1780538303479458,11.06665398721974
22,64000,6.0,B,7000,10.38,False,0.11,False,4,False,False,False,False,True,False,False,1,3.091042453358316,11.06665398721974
26,64000,10.0,B,15000,10.38,False,0.23,False,3,False,False,False,True,False,False,False,1,3.258096538021482,11.06665398721974
22,46104,4.0,A,8775,7.29,False,0.19,False,2,False,True,True,False,False,False,False,0,3.091042453358316,10.738676682973242
22,64000,6.0,C,15000,13.23,False,0.23,True,3,False,False,False,False,False,False,True,2,3.091042453358316,11.06665398721974
22,64000,4.0,C,14000,13.23,False,0.22,True,3,False,False,False,False,False,True,False,2,3.091042453358316,11.06665398721974
23,18500,2.0,C,9000,11.34,True,0.49,True,3,False,True,False,False,False,False,True,2,3.1354942159291497,9.825580063659602
23,64000,6.0,A,5500,7.14,False,0.09,False,3,False,False,False,False,False,False,False,0,3.1354942159291497,11.06665398721974
21,20000,2.0,A,9000,7.51,True,0.45,False,4,False,True,False,False,True,False,False,0,3.044522437723423,9.90353755128617
22,21600,1.0,B,9000,9.83,True,0.42,False,4,False,True,False,False,False,False,True,1,3.091042453358316,9.980494888896912
22,23900,0.0,B,9000,10.99,True,0.38,False,2,False,True,False,False,False,True,False,1,3.091042453358316,10.081675578048475
25,25000,5.0,B,9000,11.49,True,0.36,False,2,False,True,False,False,True,False,False,1,3.2188758248682006,10.12667110305036
22,64000,2.0,B,25000,11.83,False,0.39,False,4,False,False,True,False,False,False,False,1,3.091042453358316,11.06665398721974
24,64000,0.0,A,12000,8.59,False,0.19,False,3,False,False,True,False,False,False,False,0,3.1780538303479458,11.06665398721974
24,25000,2.0,B,9000,11.48,True,0.36,False,2,False,True,False,False,True,False,False,1,3.1780538303479458,10.12667110305036
22,25600,5.0,A,9000,8.9,True,0.35,False,4,False,True,False,False,False,False,True,0,3.091042453358316,10.150386692204734
24,64000,9.0,B,10000,10.99,False,0.16,False,4,False,False,False,False,False,False,False,1,3.1780538303479458,11.06665398721974
22,25920,1.0,C,9000,10.59,True,0.35,False,2,False,True,False,False,True,False,False,2,3.091042453358316,10.162808729968926
22,26000,0.0,C,9000,12.73,True,0.35,False,4,False,True,False,False,False,False,False,2,3.091042453358316,10.165890277802454
26,64000,2.0,D,8000,14.96,False,0.13,True,2,False,False,False,False,False,True,False,3,3.258096538021482,11.06665398721974
24,26400,3.0,B,9000,11.49,True,0.34,False,3,False,True,False,True,False,False,False,1,3.1780538303479458,10.181157167204903
24,64000,8.0,B,4800,12.21,False,0.07,False,4,False,False,False,False,False,False,True,1,3.1780538303479458,11.06665398721974
22,64000,5.0,A,2000,9.32,False,0.03,False,4,False,False,False,False,True,False,False,0,3.091042453358316,11.06665398721974
21,26785,6.0,A,9000,7.9,True,0.34,False,4,False,True,False,False,True,False,False,0,3.044522437723423,10.195634641947068
26,58000,1.0,D,25000,13.55,True,0.43,True,4,False,False,False,False,True,False,False,3,3.258096538021482,10.968215530759236
23,58000,7.0,C,7200,11.97,True,0.12,False,3,False,False,False,False,True,False,False,2,3.1354942159291497,10.968215530759236
23,26976,4.0,A,9000,7.51,True,0.33,False,4,False,True,False,False,False,True,False,0,3.1354942159291497,10.202739930102645
23,27600,3.0,C,9000,13.98,True,0.33,True,3,False,True,False,False,False,False,True,2,3.1354942159291497,10.225607282932941
22,28800,5.0,B,9000,10.99,True,0.31,False,2,False,True,False,False,True,False,False,1,3.091042453358316,10.268165387743457
22,30000,0.0,C,9000,13.49,True,0.3,True,4,False,True,False,True,False,False,False,2,3.091042453358316,10.308985993422082
25,30000,9.0,D,9000,17.58,True,0.3,True,4,False,True,False,False,False,False,False,3,3.2188758248682006,10.308985993422082
22,30000,2.0,B,9000,10.99,False,0.3,False,3,False,True,True,False,False,False,False,1,3.091042453358316,10.308985993422082
21,30000,5.0,C,9000,12.99,False,0.3,True,2,False,True,False,False,True,False,False,2,3.044522437723423,10.308985993422082
26,30000,8.0,A,9000,5.99,True,0.3,False,2,False,True,True,False,False,False,False,0,3.258096538021482,10.308985993422082
26,64212,5.0,C,9600,14.27,False,0.15,True,2,False,False,False,False,False,True,False,2,3.258096538021482,11.069960961391109
22,64260,6.0,C,9200,13.43,False,0.14,True,3,False,False,False,False,False,True,False,2,3.091042453358316,11.070708194329034
26,64260,3.0,A,4500,8.94,False,0.07,False,2,False,False,False,False,True,False,False,0,3.258096538021482,11.070708194329034
22,64312,4.0,D,5000,14.91,False,0.08,True,4,False,False,False,False,False,False,True,3,3.091042453358316,11.07151706708457
23,30000,2.0,D,9000,14.61,True,0.3,True,4,False,True,False,False,True,False,False,3,3.1354942159291497,10.308985993422082
24,31200,7.0,B,9000,10.38,False,0.29,False,4,False,True,False,False,False,True,False,1,3.1780538303479458,10.348205424565993
23,64500,0.0,A,10000,7.49,False,0.16,False,4,False,False,False,False,True,False,False,0,3.1354942159291497,11.07443600653965
23,64500,6.0,B,7000,10.99,False,0.11,False,2,False,False,False,False,True,False,False,1,3.1354942159291497,11.07443600653965
23,64500,4.0,A,5000,7.49,False,0.08,False,2,False,False,True,False,False,False,False,0,3.1354942159291497,11.07443600653965
24,64500,8.0,C,1200,14.72,False,0.02,False,2,False,False,True,False,False,False,False,2,3.1780538303479458,11.07443600653965
25,64500,4.0,C,12000,13.48,False,0.19,True,4,True,False,False,False,False,True,False,2,3.2188758248682006,11.07443600653965
23,64500,8.0,B,10000,12.18,False,0.16,False,4,False,False,True,False,False,False,False,1,3.1354942159291497,11.07443600653965
21,64500,2.0,B,15000,11.83,False,0.23,False,2,False,False,True,False,False,False,False,1,3.044522437723423,11.07443600653965
21,33000,5.0,B,9000,12.69,False,0.27,False,3,False,True,True,False,False,False,False,1,3.044522437723423,10.404293143019792
22,33000,6.0,B,9000,11.99,False,0.27,False,4,False,True,True,False,False,False,False,1,3.091042453358316,10.404293143019792
25,33000,3.0,A,9000,5.79,False,0.27,False,3,False,True,False,False,False,True,False,0,3.2188758248682006,10.404293143019792
25,33000,5.0,A,9000,7.14,False,0.27,False,2,False,True,False,False,True,False,False,0,3.2188758248682006,10.404293143019792
21,33600,5.0,B,9000,11.86,True,0.27,False,4,False,True,False,False,False,True,False,1,3.044522437723423,10.422311107413181
22,33600,6.0,D,9000,15.31,True,0.27,False,4,False,True,False,False,False,True,False,3,3.091042453358316,10.422311107413181
24,34000,0.0,B,9000,11.83,False,0.26,False,4,False,True,False,False,False,False,False,1,3.1780538303479458,10.434145214930487
24,64656,8.0,B,14500,10.99,False,0.22,False,4,False,False,True,False,False,False,False,1,3.1780538303479458,11.076851653667346
24,34000,2.0,C,9000,13.16,False,0.26,False,3,False,True,False,False,False,False,False,2,3.1780538303479458,10.434145214930487
26,34320,2.0,A,9000,6.62,True,0.26,False,2,False,True,True,False,False,False,False,0,3.258096538021482,10.443512690706546
23,29000,2.0,B,9000,11.71,True,0.31,False,2,False,True,True,False,False,False,False,1,3.1354942159291497,10.275085591132715
26,64700,5.0,C,17500,13.48,False,0.27,True,2,False,False,False,True,False,False,False,2,3.258096538021482,11.07753193632009
